,SMILES,set,SMILES_canonical,novel
1320,COc1cc(OCC(=O)CCN2CCCCC2)ccc1OC,prior,COc1ccc(OCC(=O)CCN2CCCCC2)cc1OC,1
1321,O=C(CN1CCc2cc(Cl)ccc2OC(c2ccc(Cl)cc2)C1C(=O)O)c1ccc(C)cc1,prior,Cc1ccc(C(=O)CN2CCc3cc(Cl)ccc3OC(c3ccc(Cl)cc3)C2C(=O)O)cc1,1
1322,COc1cccc(CC(=O)c2nnc(CCN(NC(=O)CN3CCN(CC)C3)c3nccs3)cc2)c1,prior,CCN1CCN(CC(=O)NN(CCc2ccc(C(=O)Cc3cccc(OC)c3)nn2)c2nccs2)C1,1
1323,NC(=O)C1CCN(C(=O)c2ccc(OC)cc2F)CC1,prior,COc1ccc(C(=O)N2CCC(C(N)=O)CC2)c(F)c1,1
1324,OCCN(S(=O)(=O)c1ccc(OCCCCCN2CCC(C(C)C)C[C@H]2C(=O)O)c(C(F)(F)F)c1)C(C)(C)C,prior,CC(C)C1CCN(CCCCCOc2ccc(S(=O)(=O)N(CCO)C(C)(C)C)cc2C(F)(F)F)[C@H](C(=O)O)C1,1
1326,O=[N+]([O-])c1ccc(C(=O)NC2CCN(CCC(C)C)Sc3ccccc32)c(OC)c1,prior,COc1cc([N+](=O)[O-])ccc1C(=O)NC1CCN(CCC(C)C)Sc2ccccc21,1
1327,O=C(CS(=O)(=O)c1ccc(C(=O)O)cc1)c1ccc(NC(=O)OC(C)(C)C)nc1,prior,CC(C)(C)OC(=O)Nc1ccc(C(=O)CS(=O)(=O)c2ccc(C(=O)O)cc2)cn1,1
1330,Cc1cc(OC(F)(F)F)ccc1CN(Cc1ccccc1)C(=O)O,prior,Cc1cc(OC(F)(F)F)ccc1CN(Cc1ccccc1)C(=O)O,1
1332,COc1ccc(CC(=O)Nc2ccccc2)c(-c2cc(Cl)cc(Nc3ccccc3)c2)c1,prior,COc1ccc(CC(=O)Nc2ccccc2)c(-c2cc(Cl)cc(Nc3ccccc3)c2)c1,1
1333,Cc1ncc(N2C(=O)N(C)c3ccccc3C2C(=O)c2ccc(OC)cc2)nc1-c1ccccc1,prior,COc1ccc(C(=O)C2c3ccccc3N(C)C(=O)N2c2cnc(C)c(-c3ccccc3)n2)cc1,1
1334,COc1cccc(CNCCC(=O)N2CCN(c3ccccc3)CC2)c1,prior,COc1cccc(CNCCC(=O)N2CCN(c3ccccc3)CC2)c1,1
1336,CCNC(=O)Nc1nnc(S(=O)(=O)N2CCC(c3c(F)cc(Cl)s3)CC2)nc1NCc1cccc(Cl)c1,prior,CCNC(=O)Nc1nnc(S(=O)(=O)N2CCC(c3sc(Cl)cc3F)CC2)nc1NCc1cccc(Cl)c1,1
1337,COc1ccc(N(C)C)cc1C(N)=O,prior,COc1ccc(N(C)C)cc1C(N)=O,1
1338,CC(C)(C)N1CCN(CCNC(=O)CCN2CCN(CCc3ccccc3)CC2)CC1,prior,CC(C)(C)N1CCN(CCNC(=O)CCN2CCN(CCc3ccccc3)CC2)CC1,1
1339,COCCOC(=O)C(NCc1ccc(C(=O)O)cc1)C1CCCC(CC(=O)O)C1,prior,COCCOC(=O)C(NCc1ccc(C(=O)O)cc1)C1CCCC(CC(=O)O)C1,1
1340,N#CCc1ccc(CCC(=O)N2CCC(NC(=O)N3CCOCC3)CC2)nc1,prior,N#CCc1ccc(CCC(=O)N2CCC(NC(=O)N3CCOCC3)CC2)nc1,1
1341,CCNC(=O)c1c(OCC(=O)NCCC(=O)Nc2ccccc2)cc(-c2ccccc2)cc1Cl,prior,CCNC(=O)c1c(Cl)cc(-c2ccccc2)cc1OCC(=O)NCCC(=O)Nc1ccccc1,1
1343,C[C@@H](CC(=O)NCc1cccc(-c2ccccc2)c1)NCCOCc1cccc(-n2cnnc2)c1,prior,C[C@@H](CC(=O)NCc1cccc(-c2ccccc2)c1)NCCOCc1cccc(-n2cnnc2)c1,1
1344,CC(C)CCN(CCC(N)=O)Cc1ccc(C(=O)NC(C)Cc2ccccc2)cc1,prior,CC(C)CCN(CCC(N)=O)Cc1ccc(C(=O)NC(C)Cc2ccccc2)cc1,1
1345,COc1ccc(Nc2ccc3cc(-c4ccccc4)cc(N)c3c2)cc1,prior,COc1ccc(Nc2ccc3cc(-c4ccccc4)cc(N)c3c2)cc1,1
1347,COc1cc(C)cc(C2CCC(NC3CCOC3)CC2)c1,prior,COc1cc(C)cc(C2CCC(NC3CCOC3)CC2)c1,1
1348,O=C(NCc1cccc(Cl)c1)NCc1ccc(C(=O)NCCc2ccccc2)cc1.Cl,prior,Cl.O=C(NCc1ccc(C(=O)NCCc2ccccc2)cc1)NCc1cccc(Cl)c1,1
1349,Cc1ccc(OC(C)CC(C)(C)C)c(OCCCCCNc2ncc(-c3ccccc3)nc2)c1,prior,Cc1ccc(OC(C)CC(C)(C)C)c(OCCCCCNc2cnc(-c3ccccc3)cn2)c1,1
1350,O=C(NC1CCNCC1)c1ccc(NC(=O)Nc2nnn(-c3ccccc3)n2)cc1,prior,O=C(Nc1ccc(C(=O)NC2CCNCC2)cc1)Nc1nnn(-c2ccccc2)n1,1
1351,Cc1cccc(Nc2nnc(NC(=O)NC3CCN(CC(N)=O)C3)cc2Cl)n1,prior,Cc1cccc(Nc2nnc(NC(=O)NC3CCN(CC(N)=O)C3)cc2Cl)n1,1
1353,COc1ccc(C(=O)Nc2ccc3ccccc3c2C(=O)O)cc1,prior,COc1ccc(C(=O)Nc2ccc3ccccc3c2C(=O)O)cc1,1
1354,CN1CCC(N2CCN(C)CC2)CC1,prior,CN1CCC(N2CCN(C)CC2)CC1,1
1355,Nc1nc(-c2ccc(Cl)cc2)cc(NC(C)C(=O)O)c1,prior,CC(Nc1cc(N)nc(-c2ccc(Cl)cc2)c1)C(=O)O,1
1357,Cc1cc(O)ccc1NC(=O)c1ccc(-c2ccc(C#N)cc2)cc1,prior,Cc1cc(O)ccc1NC(=O)c1ccc(-c2ccc(C#N)cc2)cc1,1
1358,CCC(CCc1ccccc1)C(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1.Cl,prior,CCC(CCc1ccccc1)C(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1.Cl,1
1359,CC(=O)Oc1cc2ncn(CCNCCO)cc2c1,prior,CC(=O)Oc1cc2cn(CCNCCO)cnc-2c1,1
1360,COc1cccc(NS(=O)(=O)c2ccncc2)c1,prior,COc1cccc(NS(=O)(=O)c2ccncc2)c1,1
1362,COC(=O)Nc1ccc(NC(=O)[C@]2(C)CCC2)cc1,prior,COC(=O)Nc1ccc(NC(=O)C2(C)CCC2)cc1,1
1363,COC(=O)CN1CC(c2ccccc2Cl)N(C)Cc2cc(C)ccc21,prior,COC(=O)CN1CC(c2ccccc2Cl)N(C)Cc2cc(C)ccc21,1
1364,CCCCCCC(=O)OC(C)C(=O)N[C@H](Cc1ccccc1)C(=O)OC,prior,CCCCCCC(=O)OC(C)C(=O)N[C@H](Cc1ccccc1)C(=O)OC,1
1365,COc1ccc2c(c1)[N+]([O-])=C1C(Nc3ccccc3)=CCC2(Cc2ccccc2)Nc2ccc(Cl)cc21,prior,COc1ccc2c(c1)[N+]([O-])=C1C(Nc3ccccc3)=CCC2(Cc2ccccc2)Nc2ccc(Cl)cc21,1
1366,COc1ccc(-c2cc3cnc(-c4cc(O)ccc4)cc3n2Cc2cccs2)cc1,prior,COc1ccc(-c2cc3cnc(-c4cccc(O)c4)cc3n2Cc2cccs2)cc1,1
1368,COc1ccc(OCC(=O)Cc2ccnn2CC)cn1,prior,CCn1nccc1CC(=O)COc1ccc(OC)nc1,1
1369,CC(N)=N/NC(=O)[C@@H]1CC[C@@H]2COCCC[C@@H]2C1,prior,CC(N)=NNC(=O)[C@@H]1CC[C@@H]2COCCC[C@@H]2C1,1
1370,C[C@@H](CO)NC(=O)[C@@H](Cc1ccccc1)[C@@H](COC(=O)COCc1ccccc1)NC(=O)OCCCC,prior,CCCCOC(=O)N[C@H](COC(=O)COCc1ccccc1)[C@H](Cc1ccccc1)C(=O)N[C@@H](C)CO,1
1371,CN1CCCC(NCc2cccc(F)c2)CC1,prior,CN1CCCC(NCc2cccc(F)c2)CC1,1
1373,COc1cc(N2CCN(C(=O)Cc3cnc(C)cc3)[C@@H](CO)CC2)c(OC)cc1OC,prior,COc1cc(OC)c(N2CC[C@H](CO)N(C(=O)Cc3ccc(C)nc3)CC2)cc1OC,1
1374,CCCCCCC[C@]1(C)OC(=O)C[C@H]2[C@@H]1CC[C@]12CCC1c1cccnc1,prior,CCCCCCC[C@]1(C)OC(=O)C[C@H]2[C@@H]1CC[C@@]21CCC1c1cccnc1,1
1376,CC12C[C@H](CN(C)CC(=O)Nc3cccc(OC)c3)[C@@H]2CN([C@@H]2CC[C@@H](N3C(=O)O[C@@H](C(=O)c4ccccc4)NC3=O)CC2)CC1,prior,COc1cccc(NC(=O)CN(C)C[C@H]2CC3(C)CCN([C@H]4CC[C@H](N5C(=O)N[C@H](C(=O)c6ccccc6)OC5=O)CC4)C[C@@H]23)c1,1
1377,Cc1nsn2c1cc1cc(O)ccc1C2,prior,CC1=NSN2Cc3ccc(O)cc3C=C12,1
1378,CCCc1ccccc1C(=O)N1CCC(CN2CCCCC2)S1,prior,CCCc1ccccc1C(=O)N1CCC(CN2CCCCC2)S1,1
1379,COCCN1C(=O)/C(=C/c2c(F)cccc2O)C(=O)N1C,prior,COCCN1C(=O)/C(=C/c2c(O)cccc2F)C(=O)N1C,1
1380,CC(C)(C)NC(=O)C(c1ccccc1)NC(=O)c1ccccc1,prior,CC(C)(C)NC(=O)C(NC(=O)c1ccccc1)c1ccccc1,1
1381,O=[N+]([O-])c1ccc(NC(=O)C2CCCN(CCc3cscn3)C2)cc1,prior,O=C(Nc1ccc([N+](=O)[O-])cc1)C1CCCN(CCc2cscn2)C1,1
1382,Cc1nc2cnc(Nc3ccc(O[C@@H](C)C)cn3)nc2n1CC(Oc1ccccc1)C(=O)OC,prior,COC(=O)C(Cn1c(C)nc2cnc(Nc3ccc(OC(C)C)cn3)nc21)Oc1ccccc1,1
1383,CC(C)OCCCCOC[C@@H]1OC(=O)[C@@H]2CC(C(C)=O)C[C@@H]1O[C@H]2O,prior,CC(=O)C1C[C@@H]2O[C@@H](O)[C@@H](C1)C(=O)O[C@H]2COCCCCOC(C)C,1
1384,O=C(Nc1cccs1)[C@H]1OC(=O)C[C@@H]2N(C(=O)OC(C)(C)C)[C@H]2C(=O)N1,prior,CC(C)(C)OC(=O)N1[C@H]2CC(=O)O[C@H](C(=O)Nc3cccs3)NC(=O)[C@@H]21,1
1385,CN1CC(N)C(O)(C(F)(F)F)C1,prior,CN1CC(N)C(O)(C(F)(F)F)C1,1
1386,O=C(Nc1ccccc1)N1CCC(CN(CCCN2C[C@H](O)[C@H]3COCC3)[C@@H](CO)[C@@H]2C(C)C)NC1=O,prior,CC(C)[C@H]1[C@H](CO)N(CC2CCN(C(=O)Nc3ccccc3)C(=O)N2)CCCN1C[C@H](O)[C@@H]1CCOC1,1
1388,CC(C)N(C(=O)c1ccc2cc(OCCN(C)C)ccc2c1)C(C)C,prior,CC(C)N(C(=O)c1ccc2cc(OCCN(C)C)ccc2c1)C(C)C,1
1389,O=C(Nc1ccccc1)c1c(-c2ccc(O)cc2)oc2cccnc12,prior,O=C(Nc1ccccc1)c1c(-c2ccc(O)cc2)oc2cccnc12,1
1390,O=C(Cc1ccccc1)NC(C)=O,prior,CC(=O)NC(=O)Cc1ccccc1,1
1391,CN(C)CC(C)c1cc(O)c(OC)c(OC)c1OC,prior,COc1c(O)cc(C(C)CN(C)C)c(OC)c1OC,1
1392,Cc1nonc1OCC(=O)Oc1cc(O)cc(Br)c1C,prior,Cc1nonc1OCC(=O)Oc1cc(O)cc(Br)c1C,1
1395,CNC(=O)c1cc(S(=O)(=O)Nc2ncc(C(=O)NCc3cccc(C)c3Cl)cn2)cc(OC)c1OC,prior,CNC(=O)c1cc(S(=O)(=O)Nc2ncc(C(=O)NCc3cccc(C)c3Cl)cn2)cc(OC)c1OC,1
1396,Cc1ccc(C(=O)Nc2ccccc2)cc1,prior,Cc1ccc(C(=O)Nc2ccccc2)cc1,1
1398,O=C(c1ccccc1)Nc1ncc(-c2ccc(F)c(C(F)(F)F)c2)c2ccccc12,prior,O=C(Nc1ncc(-c2ccc(F)c(C(F)(F)F)c2)c2ccccc12)c1ccccc1,1
1400,O=C(c1ccc(F)c(F)c1)N1CCN(CCCc2cc(Cl)c(Cl)cc2)C[C@@H]1C(=O)O,prior,O=C(O)[C@H]1CN(CCCc2ccc(Cl)c(Cl)c2)CCN1C(=O)c1ccc(F)c(F)c1,1
1401,COc1ccc(N(CCCCN)S(=O)(=O)c2nccn2C)cc1,prior,COc1ccc(N(CCCCN)S(=O)(=O)c2nccn2C)cc1,1
1402,CCCCCCNC(=O)CCc1ccc(S(C)(=O)=O)cc1,prior,CCCCCCNC(=O)CCc1ccc(S(C)(=O)=O)cc1,1
1403,COCc1cccc(C(F)(F)F)c1CN1C[C@@H](C(=O)N[C@H](C)Nc2cccc(C(=O)N3CCCC3)c2)CCN1,prior,COCc1cccc(C(F)(F)F)c1CN1C[C@@H](C(=O)N[C@H](C)Nc2cccc(C(=O)N3CCCC3)c2)CCN1,1
1404,CC1(C)C(=O)OCCCN1C(=O)c1cc(C)c(O)c(CCCN2CCOCC2)n1,prior,Cc1cc(C(=O)N2CCCOC(=O)C2(C)C)nc(CCCN2CCOCC2)c1O,1
1405,CC(CCc1cccc(F)c1)NC(=O)N(Cc1ccccc1)C(N)=O,prior,CC(CCc1cccc(F)c1)NC(=O)N(Cc1ccccc1)C(N)=O,1
1406,C[C@H]1N=C(C)O[C@@H]2CC[C@H]1C2,prior,CC1=N[C@H](C)[C@H]2CC[C@H](C2)O1,1
1407,O=C(O)c1ccc(CN2CCOCC2)cc1,prior,O=C(O)c1ccc(CN2CCOCC2)cc1,1
1408,CCCN(C(=O)OC(=O)N1CCN(Cc2ccc(Cl)cc2)CC1)NC(=O)c1ccc2[n+](cc2c1)C(=O)OCC(=O)O,prior,CCCN(NC(=O)c1ccc2c(c1)C=[N+]2C(=O)OCC(=O)O)C(=O)OC(=O)N1CCN(Cc2ccc(Cl)cc2)CC1,1
1409,CCOP(=O)(Oc1ccc(C(C)(C)C)c(C(=O)NCc2ccccc2)c1)N1CCOCC1,prior,CCOP(=O)(Oc1ccc(C(C)(C)C)c(C(=O)NCc2ccccc2)c1)N1CCOCC1,1
1410,COc1cc(-c2nn(-c3ccc(Cl)cc3F)nn2)cc(Cl)c1F,prior,COc1cc(-c2nnn(-c3ccc(Cl)cc3F)n2)cc(Cl)c1F,1
1411,CCN1C(=O)C(c2ccc(OC)cc2)C(=O)O1,prior,CCN1OC(=O)C(c2ccc(OC)cc2)C1=O,1
1412,COc1cc(OC)cc(C(=O)NCc2ccccc2C)c1,prior,COc1cc(OC)cc(C(=O)NCc2ccccc2C)c1,1
1413,O=C1c2ccc(Cl)cc2C1CNc1ccc(Cl)cc1,prior,O=C1c2ccc(Cl)cc2C1CNc1ccc(Cl)cc1,1
1416,CCCN(CCCO)C(=O)Nc1ccc(-c2ccc(C(F)(F)F)c(O)c2)cc1,prior,CCCN(CCCO)C(=O)Nc1ccc(-c2ccc(C(F)(F)F)c(O)c2)cc1,1
1417,COc1ccccc1CNC(=O)CCNc1ccc(N2CCCC2)cc1,prior,COc1ccccc1CNC(=O)CCNc1ccc(N2CCCC2)cc1,1
1418,O=C(CSC(=N)N)CCCN1CCN(C)CC1,prior,CN1CCN(CCCC(=O)CSC(=N)N)CC1,1
1419,CCCc1cc(O)cc(C(=O)OC(=O)NC2C[C@H](COC(=O)CN3CCOCC3)N(c3ccccc3)CC2)c1.Cl,prior,CCCc1cc(O)cc(C(=O)OC(=O)NC2CCN(c3ccccc3)[C@@H](COC(=O)CN3CCOCC3)C2)c1.Cl,1
1420,N#C[C@H]1C[C@H](C(=O)O)N(C(=O)OC(C)(C)C)[C@@H]1c1ccc(Cl)cc1,prior,CC(C)(C)OC(=O)N1[C@H](c2ccc(Cl)cc2)[C@@H](C#N)C[C@@H]1C(=O)O,1
1422,COc1ccc(-c2ccc3c(c2)C(=O)NCCCC3CCC2CCC2)cc1,prior,COc1ccc(-c2ccc3c(c2)C(=O)NCCCC3CCC2CCC2)cc1,1
1424,CN1CCN(C2CCc3ccccc3C2=O)NC1=Cc1ccccc1,prior,CN1CCN(C2CCc3ccccc3C2=O)NC1=Cc1ccccc1,1
1425,CCOc1cc(-c2ccc(O)cc2)c2c(C(=O)N[C@H](CO)C(=O)O)ccc12,prior,CCOC1=CC(c2ccc(O)cc2)=C2C(C(=O)N[C@H](CO)C(=O)O)=CC=C12,1
1426,CC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1NC(=O)CCCc1ccc(OC)cc1,prior,COc1ccc(CCCC(=O)N[C@@H]2CCCN2C(=O)[C@H](C)NC(C)=O)cc1,1
1427,CC1CN(Cc2ccc(O)c(OC)c2)C(=O)N(c2cccc3cc(Cl)ccc32)C1,prior,COc1cc(CN2CC(C)CN(c3cccc4cc(Cl)ccc34)C2=O)ccc1O,1
1428,COc1ccc(NC(=O)c2cccs2)c(F)c1,prior,COc1ccc(NC(=O)c2cccs2)c(F)c1,1
1429,NC(=O)/C=C/C1CCCCC1,prior,NC(=O)/C=C/C1CCCCC1,1
1431,CN(C)C(=O)c1csc(C)c1NC(=O)CCCN1CCCCC1,prior,Cc1scc(C(=O)N(C)C)c1NC(=O)CCCN1CCCCC1,1
1434,O=C(NOCC1(CO)CCC1)c1cccc(C(F)(F)F)c1,prior,O=C(NOCC1(CO)CCC1)c1cccc(C(F)(F)F)c1,1
1435,NCC(=O)NCCCCNc1nc(N)c2c3ccccc3sc2c1,prior,NCC(=O)NCCCCNc1cc2sc3ccccc3c2c(N)n1,1
1436,CCOC(=O)CN1CCC(N2CCCN2C)CC1,prior,CCOC(=O)CN1CCC(N2CCCN2C)CC1,1
1437,CCOC(=O)c1c(NCCc2ccccc2Cl)ccc2ncnc(N3CCOCC3)c12,prior,CCOC(=O)c1c(NCCc2ccccc2Cl)ccc2ncnc(N3CCOCC3)c12,1
1438,O=C(Cc1ccccc1)NCc1ccc(CC(=O)N(C)C)cc1,prior,CN(C)C(=O)Cc1ccc(CNC(=O)Cc2ccccc2)cc1,1
1439,O=C(OCCCCCN(CC)CCC(=O)O)c1nc(-c2ccccc2-c2ccccc2)cn1C,prior,CCN(CCCCCOC(=O)c1nc(-c2ccccc2-c2ccccc2)cn1C)CCC(=O)O,1
1440,CC(C)(C)c1ccccc1CN1C(=O)NC2=CC3(C1)CCC(O)(C3)C2,prior,CC(C)(C)c1ccccc1CN1CC23C=C(CC(O)(CC2)C3)NC1=O,1
1441,CC(=O)O[C@@H]1CN(C(=O)c2csc(-c3nn[nH]n3)c2)C(=O)N(Cc2ccccc2)C(=O)N1,prior,CC(=O)O[C@@H]1CN(C(=O)c2csc(-c3nn[nH]n3)c2)C(=O)N(Cc2ccccc2)C(=O)N1,1
1442,Cc1ccc2c(c1)NC(=O)c1ccccc1C2,prior,Cc1ccc2c(c1)NC(=O)c1ccccc1C2,1
1444,COCc1ccccc1OCCNc1nc(-c2cccs2)ns1,prior,COCc1ccccc1OCCNc1nc(-c2cccs2)ns1,1
1445,COc1ccc(-n2cc(-c3ccccc3)c(C(=O)O)c2)cc1,prior,COc1ccc(-n2cc(C(=O)O)c(-c3ccccc3)c2)cc1,1
1446,CCCCCCCCCCN(C)CCc1ccccc1,prior,CCCCCCCCCCN(C)CCc1ccccc1,1
1447,O=C1CC(=O)CC(C(=O)Nc2ncccc2Cl)N1,prior,O=C1CC(=O)NC(C(=O)Nc2ncccc2Cl)C1,1
1448,COC(=O)c1cccc(-n2nccc2Nc2ccccc2)c1,prior,COC(=O)c1cccc(-n2nccc2Nc2ccccc2)c1,1
1449,CN(C)c1ccccc1Oc1cccc(C(=O)N2CCCC2)c1,prior,CN(C)c1ccccc1Oc1cccc(C(=O)N2CCCC2)c1,1
1450,CC(C)OC(=O)C1=C(c2ccccc2)CN(Cc2ccc(C#N)cc2)CC1,prior,CC(C)OC(=O)C1=C(c2ccccc2)CN(Cc2ccc(C#N)cc2)CC1,1
1451,Cc1ccccc1CCC(=O)N1C(=O)N(C2=C(NCCc3cc(OC)c(OC)cc3)C2)C(C)C1,prior,COc1ccc(CCNC2=C(N3C(=O)N(C(=O)CCc4ccccc4C)CC3C)C2)cc1OC,1
1452,CCN(CC)C(=O)C(C(=O)c1ccccc1)CCNC(=O)c1cc(C)c(O)c(F)c1,prior,CCN(CC)C(=O)C(CCNC(=O)c1cc(C)c(O)c(F)c1)C(=O)c1ccccc1,1
1453,Cc1n[nH]c2ccc(NCCC(=S)N3CCCC3)cc12,prior,Cc1n[nH]c2ccc(NCCC(=S)N3CCCC3)cc12,1
1454,CCCc1ccc(C(=O)c2ccc(C#N)cc2)c(O)c1,prior,CCCc1ccc(C(=O)c2ccc(C#N)cc2)c(O)c1,1
1455,CNc1ncccc1-c1ccc2c(c1)c1ccccc1[N+](CC(C)(C)C)C2=O,prior,CNc1ncccc1-c1ccc2c(c1)-c1ccccc1[N+](CC(C)(C)C)C2=O,1
1456,O=C1C(=O)N2C(C(=O)NCC(C)O)CCC2CC1(c1ccccc1)c1ccsc1,prior,CC(O)CNC(=O)C1CCC2CC(c3ccccc3)(c3ccsc3)C(=O)C(=O)N21,1
1458,CC(C)c1ccc(CC(=O)O)cc1,prior,CC(C)c1ccc(CC(=O)O)cc1,1
1459,COCCCN(C)CC(=O)NCC(Cc1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,prior,COCCCN(C)CC(=O)NCC(Cc1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,1
1460,O=C(CCc1cn(Cc2ccccc2F)o1)c1ccc(C(F)(F)F)cc1,prior,O=C(CCc1cn(Cc2ccccc2F)o1)c1ccc(C(F)(F)F)cc1,1
1461,O=C1Cc2c(Cl)c(C(F)(F)F)cc(O)c2C1(C)c1ccccc1,prior,CC1(c2ccccc2)C(=O)Cc2c(Cl)c(C(F)(F)F)cc(O)c21,1
1463,O=C(O)C1(N(CC)C(=O)c2ccccc2)CCN2CCN(C)CC12,prior,CCN(C(=O)c1ccccc1)C1(C(=O)O)CCN2CCN(C)CC21,1
1464,COc1cccc(C(=O)N2CCN(CCNC(=O)c3c(Cl)cccc3Cl)C2)c1,prior,COc1cccc(C(=O)N2CCN(CCNC(=O)c3c(Cl)cccc3Cl)C2)c1,1
1465,COc1ccc2c(c1)C(N(C)C)c1ccccc1-2,prior,COc1ccc2c(c1)C(N(C)C)c1ccccc1-2,1
1466,COP(=O)(OCO)NCc1c[nH]c(Sc2ccc(Cl)cc2)c1,prior,COP(=O)(NCc1c[nH]c(Sc2ccc(Cl)cc2)c1)OCO,1
1467,O=C(Oc1cccc(N(C)C(=O)c2ccc(F)cc2)c1)C1CCCOC1,prior,CN(C(=O)c1ccc(F)cc1)c1cccc(OC(=O)C2CCCOC2)c1,1
1469,CC1CCCN(CCN2c3ccccc3-c3ccccc32)CC1,prior,CC1CCCN(CCn2c3ccccc3c3ccccc32)CC1,1
1472,COc1ccccc1CN(C(=O)c1ccc(-c2ccc(-c3cc(C(F)(F)F)cc(N4CCOCC4)n3)cc2)cc1)c1ccc(-c2ccccc2)cc1,prior,COc1ccccc1CN(C(=O)c1ccc(-c2ccc(-c3cc(C(F)(F)F)cc(N4CCOCC4)n3)cc2)cc1)c1ccc(-c2ccccc2)cc1,1
1473,CC(C)(Oc1ccccc1)C1C(C)=C(CC(=O)NC2CCNC2)C(=O)c2c(c1ccccc1[nH]c2=O)C1,prior,CC1=C(CC(=O)NC2CCNC2)C(=O)C2=C3CC(=CC=CC=C3C1C(C)(C)Oc1ccccc1)NC2=O,1
1476,CCCCCCCCCCCCC(=O)NCc1ccc(N2CCN(Cc3ccc(F)c(Cl)c3)CC2)cc1,prior,CCCCCCCCCCCCC(=O)NCc1ccc(N2CCN(Cc3ccc(F)c(Cl)c3)CC2)cc1,1
1478,CC1C(=O)N(C)CCC1=C1CCN(S(=O)(=O)c2ccccc2)CC1,prior,CC1C(=O)N(C)CCC1=C1CCN(S(=O)(=O)c2ccccc2)CC1,1
1480,O=C(NCc1ccc(F)cc1)C1CC2CC(=S)S(=O)(=O)OC21,prior,O=C(NCc1ccc(F)cc1)C1CC2CC(=S)S(=O)(=O)OC21,1
1481,O=C(NCCCOc1ccc(N2CCN(C)CC2)cc1F)c1c(F)cc(F)cc1Cl,prior,CN1CCN(c2ccc(OCCCNC(=O)c3c(F)cc(F)cc3Cl)c(F)c2)CC1,1
1483,N#C/C(=C\c1ccccc1)c1ccnc(NCC(=O)NC(C(=O)O)C(=O)NO)c1,prior,N#C/C(=C\c1ccccc1)c1ccnc(NCC(=O)NC(C(=O)O)C(=O)NO)c1,1
1484,CC(=O)N1CCCN1C(=O)N1CCCc2cn(Cc3ccc(C)cc3)c(C#N)c21,prior,CC(=O)N1CCCN1C(=O)N1CCCc2cn(Cc3ccc(C)cc3)c(C#N)c21,1
1486,CCNc1ccc(C(=O)N2CCN(Cc3cccnc3)CC2)c(F)c1,prior,CCNc1ccc(C(=O)N2CCN(Cc3cccnc3)CC2)c(F)c1,1
1487,O=C(c1c[nH]c2cnccc12)c1ccccn1,prior,O=C(c1ccccn1)c1c[nH]c2cnccc12,1
1488,COc1ccc(S(=O)(=O)N2CCCN2C(=O)c2cccc(Cl)c2)cc1,prior,COc1ccc(S(=O)(=O)N2CCCN2C(=O)c2cccc(Cl)c2)cc1,1
1489,O=C(NCCCCCCN1CCNCC1)c1ccccc1,prior,O=C(NCCCCCCN1CCNCC1)c1ccccc1,1
1490,O=C(COC(=O)CCCCc1ccc(-c2ccc(C)cc2)c(F)c1)C1CCCCC1,prior,Cc1ccc(-c2ccc(CCCCC(=O)OCC(=O)C3CCCCC3)cc2F)cc1,1
1491,O=C(CSC1c2ccccc2CC1)c1cccc2ccccc12,prior,O=C(CSC1CCc2ccccc21)c1cccc2ccccc12,1
1493,CCC(O)(C)c1nn[n+](CCCCCCCCCCCCCCCCCCCCOc2ccccc2)c1=O,prior,CCC(C)(O)C1=NN=[N+](CCCCCCCCCCCCCCCCCCCCOc2ccccc2)C1=O,1
1494,Cc1ccn(CC(C)(C)C)[n+]1C[C@H]1COC[C@@H]2C3CCC2C[C@H]13,prior,Cc1ccn(CC(C)(C)C)[n+]1C[C@H]1COC[C@H]2C3CCC2[C@@H]1C3,1
1495,CCCCCCNCCCCCCOC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1c1ccc(F)cc1F,prior,CCCCCCNCCCCCCOC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1c1ccc(F)cc1F,1
1496,CCCOc1ccc(-n2ccc(-c3cnc4c(c3)NC(=O)N(CCCC(=O)O)CC4)c2)cc1,prior,CCCOc1ccc(-n2ccc(-c3cnc4c(c3)NC(=O)N(CCCC(=O)O)CC4)c2)cc1,1
1497,Fc1ccc(N2CCC(CCC(=O)NC3CCCCC3)C2)cc1,prior,O=C(CCC1CCN(c2ccc(F)cc2)C1)NC1CCCCC1,1
1498,CC(C)CNC(=O)CCC(=O)Nc1cc(Cl)ccc1F,prior,CC(C)CNC(=O)CCC(=O)Nc1cc(Cl)ccc1F,1
1499,CC(C)(C)c1ccc(C2CCCC(CC(C)(C)C)C2)c(CC(=O)NCC(C)Cc2cc(O)cc(OC)c2)c1C,prior,COc1cc(O)cc(CC(C)CNC(=O)Cc2c(C3CCCC(CC(C)(C)C)C3)ccc(C(C)(C)C)c2C)c1,1
1500,COC(=O)C(CC(=O)Nc1ccsc1)C(=O)O,prior,COC(=O)C(CC(=O)Nc1ccsc1)C(=O)O,1
